clean_comment,char_length,word_count,sentiment_label,sentiment_score,confidence,prob_positive,prob_neutral,prob_negative
tuju judul persis insting,25,4,negative,2,0.6640038,0.07620856,0.25978765,0.6640038
duuh strategi kuda troya tau,28,5,negative,2,0.9407905,0.048378523,0.0108310655,0.9407905
entar orang nyari nyari sumbang pakai map tangkap bilang bandar judol maklum taun sarana naikin jabat,101,16,negative,2,0.9940299,0.0006998293,0.0052703335,0.9940299
om ded kayak gali gali nih,26,6,negative,2,0.9540596,0.004614692,0.041325733,0.9540596
pulisi maluuuatau pulisi udah gak malu,38,6,negative,2,0.9943672,0.003218812,0.0024140044,0.9943672
jngan nangkap hacker nangkap ular sapi pnjahat curi mlah bombe yg,65,11,negative,2,0.9889585,0.0009907307,0.010050789,0.9889585
ganti boomer perintah yg gk melek teknologi,43,7,negative,2,0.9733155,0.0010396773,0.02564487,0.9733155
polisi kalo lu hilang kambing bgitu lu lapor hilang sapi neraka penuh polisi pol pp dishub pns gaji buta jabat korup,116,21,negative,2,0.9976555,0.0005751594,0.0017693177,0.9976555
nih org2 perintah tuh berfikir rakyat banyak umur gampang bgt kibulin buset adek gue smp aja gak percaya bjorka hasil ketangkep,127,21,negative,2,0.96920824,0.026093647,0.004698102,0.96920824
om takut bnget masalah dg polisi,32,6,negative,2,0.9970413,0.0009641548,0.0019944913,0.9970413
hacker kelas ga ketangkep ecek ecek,35,6,negative,2,0.99422365,0.0026728546,0.0031034928,0.99422365
pinter hack bias nilai teori bagus mem oleh kerja sesuai badang setandarnya lamar kerja nilai teori nyaring bener ga sih nada penasaran,135,22,negative,2,0.9838244,0.01086288,0.0053127375,0.9838244
ancam ngaku point,17,3,negative,2,0.9789155,0.00070884946,0.020375688,0.9789155
kalo cari perintah aneh sumber indonesia wkwkwwkw,49,7,negative,2,0.9972281,0.0007248193,0.002047109,0.9972281
nama isi org org yg gila kuasa,30,7,negative,2,0.99488235,0.001732968,0.0033847503,0.99488235
kepala mereng mulu dah berat headsetnya,39,6,negative,2,0.997677,0.0006590662,0.0016639085,0.997677
biorka muncul lo tangkap,24,4,negative,2,0.9829338,0.0009919561,0.016074158,0.9829338
ladusing negeri konoha,22,3,negative,2,0.8294159,0.07764579,0.09293829,0.8294159
kayak ngk tau polisi indonesia aja tangkap aja biar kerja urus klarifikasi gitu aja pola,88,15,negative,2,0.9921783,0.00088700646,0.006934647,0.9921783
nangkep hacker nangkep guna narkoboy jebak pura jual yg jual yg nangkep yg aneh nya yg d tangkep penyalahgunaan edar wkwkwk lawak,129,22,negative,2,0.99531376,0.0028739267,0.0018123545,0.99531376
lu pinter gak bantu polri bang ungkap bjorka biar ilmu manfaat jalan,68,12,negative,2,0.895619,0.06188434,0.042496704,0.895619
lu udah pinter2 bang knpa ga bikin mesin cetak uang aja,55,11,negative,2,0.7095835,0.09508448,0.19533198,0.7095835
pupupakpak kuskas tayang layar tancep bebarengan g30spki aja pura pura mencret,78,11,negative,2,0.9872857,0.0005068135,0.012207568,0.9872857
alangkah malu nya polisi sotoy yaa psti dlm anjirrr malu indonesia gua,70,12,negative,2,0.99746215,0.0014767235,0.001061063,0.99746215
hahahha negara konoha hukum beli kuasa bela mati mati salah bela asal rakyat miskin adil oknum karna lengkap tutup busuk,120,20,negative,2,0.9976544,0.0010390542,0.0013066168,0.9976544
gimana heker kerja perintah kalok bayar nya aja kadang gak liat liar heker pelihara gaji gede biar pro perintah,111,19,negative,2,0.9904682,0.0058413246,0.0036904665,0.9904682
haker game,10,2,negative,2,0.5711475,0.13727513,0.29157734,0.5711475
si kadal kadalin hahaha data langsung buka pol baik contoh nih kaya atur lalin jam kerja 5 pagi udh standby dh titik2 macet atur lalin foto doang udah jam sibuk kerja macet udh selesai coba deh terima kritik saran ubah nangkep yg gede2,235,43,negative,2,0.96040064,0.0050146077,0.034584794,0.96040064
kalo ajar kaya gin dmana wadah plis serius gw ken tau,53,11,negative,2,0.47647634,0.1328332,0.3906905,0.47647634
polisiii,8,1,negative,2,0.9960598,0.0017359069,0.002204355,0.9960598
yah kena karma ngejelekin ins ansi yg ga beres,46,9,negative,2,0.9979044,0.00066935073,0.0014262502,0.9979044
lawak siber pold jatim njir nangkep in main judol palak 15jt kepala bandar nya leha leha wkkw 702,97,18,negative,2,0.99613523,0.0011429327,0.0027218019,0.99613523
alah dsuruh ngaku klo die bjorka wkwkwkw,40,7,negative,2,0.92678076,0.015166646,0.058052544,0.92678076
tau lomba hacker,16,3,negative,2,0.9555684,0.006648167,0.03778343,0.9555684
reformasi,9,1,negative,2,0.96962816,0.006860814,0.023511067,0.96962816
malu 7 angkat akademi,21,4,negative,2,0.99709773,0.0011481937,0.0017540536,0.99709773
anak punk bawa bawa aahhh,25,5,negative,2,0.9809982,0.007743995,0.011257748,0.9809982
maling motor aja gabisa nangkep tuh polisi indonesia hacker,59,9,negative,2,0.9969999,0.0005847875,0.0024152792,0.9969999
polisi kerja emg gitu pura2 kerja,33,6,negative,2,0.99694127,0.00053504,0.0025236446,0.99694127
polisi tidur ajah ngribetin bangun,34,5,negative,2,0.99061245,0.00075563503,0.00863191,0.99061245
makluk anak sma,15,3,negative,2,0.9891356,0.00816812,0.0026962508,0.9891356
sekolah tuh polisi,18,3,negative,2,0.9856873,0.0017405102,0.012572169,0.9856873
tangkap biji r ka,17,4,negative,2,0.5091431,0.010117821,0.48073906,0.5091431
polisi yg bodoh yg tamat sma tes masuk mampu gaji gede ank kuliah s1 sulit cari kerja,85,17,negative,2,0.99717134,0.00067361817,0.0021550208,0.99717134
boro boro bjorka fufufafa yg terang benderang tdk mamputaunys amplop amplop amplop parcok,89,13,negative,2,0.9875907,0.001588823,0.01082052,0.9875907
mampu polisi cybercrime sampe si mimpi tangkap bjorka eeeee tangkap biawak,74,11,negative,2,0.9864955,0.0011294225,0.0123751005,0.9864955
biorka comunitas individu yg jalan orang kaga ketangkep,55,8,negative,2,0.89326775,0.011695503,0.09503672,0.89326775
orng indo orng russia,21,4,negative,2,0.90059555,0.042935986,0.05646845,0.90059555
deddy investigasi diam2 hahah kalo lu jd bjorka,47,8,negative,2,0.8659926,0.0015705689,0.13243678,0.8659926
janankan bjorka bandar judol aja ga dibtangkap tinggal bayar kapolda kapolres kapolsekberes narkoba aja polisi yg jujur bebastugaskan dinkriminalisasi jamin skck bayar kasih aja gocap beres tu,192,27,negative,2,0.9489997,0.0046564224,0.046343885,0.9489997
patroli cyber indonesia tuh bentuk si bang tau canggih perintah,63,10,negative,2,0.9275434,0.013748107,0.05870845,0.9275434
nih polisi random banget sih nangkep orang salah tangkap mulu heran polisi bilang nangkep byorca udah ngakak parah sih trust issue gua gede banget polisi konoha,160,26,negative,2,0.99737394,0.001439127,0.0011868752,0.99737394
komen pedas takut d tangkap,27,5,negative,2,0.99722123,0.0011096932,0.0016691172,0.99722123
pok lis kalo nangkep yg gaib teroris byorka cepet gilir nangkep silvester manusia oten benci islam gak,102,17,negative,2,0.9948506,0.0017646563,0.0033847648,0.9948506
polisi nangkep kucing aja,25,4,negative,2,0.9928463,0.0005395806,0.0066140722,0.9928463
tangkap begal geng motor pungli nyata aja susah gaib,52,9,negative,2,0.99652547,0.0005968766,0.0028776533,0.99652547
mrka nangkap bjorka maen kanibal kambing hitam,46,7,negative,2,0.996403,0.00056451734,0.00303252,0.996403
wni yg sakit hati sistem negara konoha gila,43,8,negative,2,0.9977315,0.00069699954,0.0015714822,0.9977315
netizen sabar aja uji adil,26,5,negative,2,0.78059024,0.19134858,0.02806117,0.78059024
nangkap maling motor aja gk nangkap byorka,42,7,negative,2,0.9960388,0.0006963999,0.0032647375,0.9960388
polri gak guna beban doang,26,5,negative,2,0.942031,0.018361187,0.03960786,0.942031
wih nyenggol danantara,22,3,negative,2,0.9921868,0.0012743361,0.0065388503,0.9921868
jgn nangkap goib yg wujud aja salah nangkep,43,8,negative,2,0.993877,0.0012071753,0.004915885,0.993877
maklumin aja kerja santai kaya gin kerja gk becuss,50,9,negative,2,0.9973677,0.0013438524,0.001288517,0.9973677
astaghfirullah,14,1,negative,2,0.9818284,0.009609337,0.008562299,0.9818284
boro2 ladusing nangkep bjiorja ahli ladusing main sabotase,58,8,negative,2,0.9958704,0.0017014374,0.0024281892,0.9958704
mah yg d tangkep hacker anak depo juta saldo 5juta,50,10,negative,2,0.9556388,0.0011615326,0.043199673,0.9556388
polisi konoha tobat,19,3,negative,2,0.9846718,0.0013993238,0.013928898,0.9846718
klu tau gk gerak bongkar dog,28,6,negative,2,0.97081137,0.0049760076,0.024212707,0.97081137
4616 tuh bodoh fufufafa,23,4,negative,2,0.9977483,0.0004944106,0.0017572842,0.9977483
om ded bikin sayembara hilangin akun om klo tau hebat hacker,60,11,negative,2,0.9849545,0.0011037495,0.013941788,0.9849545
perintah aplikasi sentuhtanahku bocor dampak gimana,51,6,negative,2,0.976158,0.0007027761,0.023139194,0.976158
nangkap silfester aja kga gimana nangkap hacker,47,7,negative,2,0.99596065,0.0005123088,0.0035270676,0.99596065
inh gila y pimpin negra ga tau gimba caramikir y hrus y talenta inh kasih memejukan negri bosss jgn korupsi mulu lu tikus ahk,125,24,negative,2,0.99466383,0.0031202014,0.0022159496,0.99466383
tampang lo kayak anak punk bro,30,6,negative,2,0.99701905,0.00075692683,0.002224018,0.99701905
wow cyber indonesia sepele orang,32,5,negative,2,0.9970425,0.00058087235,0.0023765874,0.9970425
sasar program mbg paksa sasar,29,5,negative,2,0.9523398,0.002397201,0.045263,0.9523398
susah klu d kadalinb kayak ciek bodoh,37,7,negative,2,0.9978516,0.0007695457,0.0013788847,0.9978516
pmth blum situ sadar gen boomber nth klo dah gen zm yg melek it,63,14,negative,2,0.54549533,0.017743729,0.43676087,0.54549533
sok sok nangkep hacker brantas judol aja ga kelar kelar,55,10,negative,2,0.9982672,0.0005150902,0.0012176562,0.9982672
2533 iq rata2 yg autis ngulik apa kalo iq rendah ga,51,11,negative,2,0.51573825,0.003706584,0.48055518,0.51573825
yg potensi bagus ginian anggurin negara pdahal klo gunain kerjasama bareng imbas jg skrng gilir udah colong kalang kabut sendiri sok sok an nangkep s hackeremng lawak kali polisi tidur ituu,189,31,negative,2,0.99323106,0.00416207,0.0026068382,0.99323106
kerja gin yah bisa semena mena rakyat,37,7,negative,2,0.995352,0.0022358617,0.0024120805,0.995352
polisi ngawur maksud yaaa,25,4,negative,2,0.9973521,0.00044487833,0.0022030396,0.9973521
prestasi kerja nyata bener aja udah susah laku institusi kaga kerja sulit percaya udh banget bobrok reformasi rusak sistem dongo banget gocek anak punk,151,24,negative,2,0.998156,0.00079884846,0.0010451669,0.998156
g sihhh haker jd robin hood,27,6,negative,2,0.9691683,0.001912255,0.028919427,0.9691683
lu percaya anak lulus sma nangkep hacker kelas kakap ngimpi,59,10,negative,2,0.9962566,0.00089544733,0.0028480021,0.9962566
danantara dana usa aja bobol mangkanya narsum om ded tangkep fbicia gak,71,12,negative,2,0.9539038,0.0034825644,0.04261369,0.9539038
gimana kalo pake meet,21,4,negative,2,0.6037815,0.13160113,0.26461735,0.6037815
judol kerja asi,15,3,negative,2,0.99577737,0.0022049125,0.0020176407,0.99577737
biorka hack,11,2,negative,2,0.5025777,0.0038383922,0.49358395,0.5025777
sumph dri polisi smpek skrng gk ad kualitas nya gmna kualitas org lulus rendah gk pinter yg duit cair jdi polisi,112,21,negative,2,0.99682045,0.0016946617,0.0014848565,0.99682045
ladusing wkwkkwkwkw,19,2,negative,2,0.91690964,0.058870975,0.024219379,0.91690964
klo tipu bank yg emang yg tangkap nama bjorka make nama bjorka polisi sh ga slah nangkep bjorka asli nya mah blom ketangkep,123,23,negative,2,0.9901141,0.0024990698,0.007386856,0.9901141
koq yaa jd pulisi wkwkw,23,5,negative,2,0.9867851,0.0045392867,0.008675543,0.9867851
beban doang kerja egeeee,24,4,negative,2,0.9947365,0.0024876667,0.0027758386,0.9947365
emg anak autis pintar apalgi atas kertas dunia digital baca artikel berita2,75,12,negative,2,0.92123365,0.0029793947,0.075786926,0.92123365
yg undang si hacker kyk gak bintang tamu,40,8,negative,2,0.9747025,0.0017916061,0.023505898,0.9747025
duga ku sangka kait bobol pdn kominfo sengaja abur laku asli laku asli org2 kominfo utk cari untung,99,18,negative,2,0.9838187,0.0024303033,0.013750955,0.9838187
yg gw paham sih hacker ga mudah ketangkep ngapain d tamgkep harusny kasih harga uang jaga dr aman cyber bego yg nangkep d hukum citra si coklat,143,27,negative,2,0.9758537,0.018125381,0.0060209446,0.9758537
ku duga,7,2,negative,2,0.96454096,0.009786666,0.025672358,0.96454096
nya polisi ga tangkap,21,4,negative,2,0.99548715,0.0010911392,0.0034216344,0.99548715
gak berani bahas ponpes yg ambruk 67 mati sia sia yg mati racun mbg om botak lg sibuk urus cerai,96,20,negative,2,0.997869,0.00076332566,0.0013675949,0.997869
sadar gasih kek tau gua curiga bjorka asli sih bagus,52,10,negative,2,0.5181755,0.3667419,0.11508267,0.5181755
maaf nanya kopi kaya ngantuk bawa,33,6,negative,2,0.99583095,0.001154171,0.0030149033,0.99583095
aja ajar jd hacker besok praktek coba ah hack chanelnya om daddy ijin om ngetes aja,83,16,negative,2,0.9743506,0.001677751,0.023971666,0.9743506
drama mulu ah polisi,20,4,negative,2,0.9978033,0.00071561267,0.0014811655,0.9978033
pinjol ilegal judol aja tetep aman jaaya sentosa preeeeet kalo bener nagkep bjorka,82,13,negative,2,0.649779,0.31772864,0.032492373,0.649779
ketangkep bjirrrka,18,2,negative,2,0.91844416,0.06985355,0.011702264,0.91844416
mohon info real emang polisi jago it buka masuk nya hasil bayar duli mampu,74,14,negative,2,0.9226269,0.019608267,0.057764854,0.9226269
bjiorka lu tangkep kw bjiorwi,29,5,negative,2,0.9467414,0.029474745,0.023783864,0.9467414
hat2 dek pancing ntar kau kena,30,6,negative,2,0.9415161,0.013190081,0.045293886,0.9415161
dlu jaman gua skolah 2013an pgi bingung pul bnyk cok jln raya motor rawan ajg skrng gda coy mls gausa jauh2 permainna cyber wmmwmw,130,24,negative,2,0.908766,0.01652178,0.074712284,0.908766
hacker manipulasi,17,2,negative,2,0.99674016,0.00076909986,0.0024906872,0.99674016
hacker pekerjakn pmerintah nangkepin koruptor orang zolim hack wa pjabat tambang,80,11,negative,2,0.9933134,0.0005677555,0.0061188145,0.9933134
halahh dlu nyari data bocor bjorka ajah ga ketemu impact masyarakat efek bocor nya gimana bahas judul isi draf nya ga sebar curiga bjorka orang alih isu ajah,157,28,negative,2,0.9966175,0.0014194464,0.0019630326,0.9966175
nunggu hacker keluarin aib koruptor polisi kalo polos ngide nangkep anak komunitas gak salah awas aja tuh,105,17,negative,2,0.9972314,0.0007358833,0.0020326716,0.9972314
paham judol diindo,18,3,negative,2,0.9947168,0.0030358534,0.0022473128,0.9947168
bang lo teralalu bocor om ded dy ngulik,39,8,negative,2,0.98959583,0.00064503227,0.00975911,0.98959583
nonton nih channel gila kena aje lupada tipu muslihat si mentalist,66,11,negative,2,0.9948126,0.0012737656,0.0039136237,0.9948126
dikadalin emang kadal,21,3,negative,2,0.995846,0.0010805739,0.0030734239,0.995846
bang ajarin hacker,18,3,negative,2,0.9835638,0.0053643505,0.0110718645,0.9835638
emang hacker yg ken nangkep koruptor untung hacker anggap pahlawan cetek pikir netizen,86,13,negative,2,0.9974662,0.0012021777,0.001331564,0.9974662
kemapuan blokir live tiktok aja cepet urusin keroco boirka aja drama2in panjang2in,82,12,negative,2,0.9909375,0.0028608292,0.0062017166,0.9909375
lawan instansi ga bang,22,4,negative,2,0.8792784,0.028619792,0.092101835,0.8792784
ilmu hacker gratis ken ajar nih jaman teknologi antisipasi jaga,63,10,negative,2,0.74061495,0.045455027,0.21393006,0.74061495
bjorka akun nya pegang orang orang,34,6,negative,2,0.87280124,0.001386106,0.12581265,0.87280124
jangan2 buka ngejar judol hacker buka komputer main fb youtube meechatt wkwk gilir konferensi mlah salah orang,110,17,negative,2,0.99768627,0.0006158439,0.0016978313,0.99768627
tangkap udah viral banget kampung,33,5,negative,2,0.9614143,0.033151127,0.0054345913,0.9614143
asli nonggol tunjuk asli,24,4,negative,2,0.5365402,0.24349852,0.21996129,0.5365402
deddy knapa hacker bobol judol,30,5,negative,2,0.99616146,0.00042320124,0.0034153557,0.99616146
prasaan tayang,14,2,negative,2,0.91627127,0.0410752,0.042653564,0.91627127
sok2an nangkap bjorka buron kelas ecek2 kek harun mas siplester aja g nangkap eh klaim nangkap bjorka barang bukti nya cmn hp merk realme heckel pake pc program linux internet nya pake debian jd g kedetek ip nya,211,38,negative,2,0.9816181,0.001342468,0.017039463,0.9816181
bang bug bounty uang dah ribet,30,6,negative,2,0.99670357,0.0009271441,0.0023692553,0.99670357
ladusing kaga tangkap byorka krna bicara ladusing byorka udhh tw gk tangkap klw tangkap bandar judol c,102,17,negative,2,0.9938699,0.0010581036,0.005071973,0.9938699
ngebongkar milik akun fufufafa aja ga trs lu percaya bs nangkep bjorka,70,12,negative,2,0.94986176,0.0058870586,0.04425118,0.94986176
nangkep hecker mudah ngambil nasi kali nama nya hacker tindak benteng lacak salahsatunya manipulasi proxy klw pakai 1 2 proxy gampang tangkap klw pakai 10 susah tangkap contoh ip hacker sembunyiin proxy proxy sembunyiin proxy terus nya 1 proxy pegang negara aman bantu sedia proxy negara bongkar 1 proxy dapet ip nya ehh ip nya ter ip proxy mampus bantu negara proxy tau ip alur nya proxy blum kocak emang 62 aparat contoh kalimantan aja butuh intansi nangkep 1 hacker buat script nya sulit guna nya,499,86,negative,2,0.9839707,0.00813354,0.00789579,0.9839707
akun judol aja ga tuntas2 wkkw,30,6,negative,2,0.99815196,0.00050519686,0.0013428637,0.99815196
908 gw kena 8 jt anjr,21,6,negative,2,0.5436396,0.0045533315,0.45180708,0.5436396
barang bukti hp android gak pc build up polisi siber crime pikir bjorka ngehack pake termux,91,16,negative,2,0.89180976,0.0009969441,0.10719331,0.89180976
ada warga percaya ma bpk2 coklat udah ga ye 100 percaya bpk2 hansip komplek,75,14,negative,2,0.5180841,0.1293732,0.35254267,0.5180841
polisi gimana sih nyebut bjorka,31,5,negative,2,0.95371985,0.0009017817,0.045378383,0.95371985
pol i dikadalin pol i ngadalin rakyat,37,7,negative,2,0.99248743,0.0015359357,0.005976635,0.99248743
kerja polisi sih serius gw nanya,32,6,negative,2,0.7942049,0.0062339245,0.19956113,0.7942049
bg hati ngomong bg lu incar tikus kohoha jngn lancang kali bg,61,12,negative,2,0.98930454,0.005843257,0.0048521715,0.98930454
fake random system,18,3,negative,2,0.98232806,0.0011928004,0.016479155,0.98232806
ngetag kapolri gimana bang bosen banget liat polisi kek gin trus,64,11,negative,2,0.9968266,0.0008694322,0.0023039014,0.9968266
nangkap hacker nangkap maling motor aja gak tangkap yg nangkap warga polisi ngaku2 doang,88,14,negative,2,0.99566627,0.00048817616,0.0038455145,0.99566627
serius gaada yg bela polisi komen isi cela,42,8,negative,2,0.9971207,0.00051339634,0.0023658948,0.9971207
temen gue modal root pake king root trus script google hack akun fb modal sandi random situ keditek email nomor hp yg pake sandi random gue script gaya doang pas cek anjir bener cok cek bener aku aktif anjir gue,211,40,negative,2,0.9308915,0.0028062996,0.066302165,0.9308915
nangkap bandar judol aja gak bs aneh bs nangkap bjorka liat nya kaya liat sinetron sanjung,90,16,negative,2,0.9869695,0.0066637844,0.0063667465,0.9869695
knp lara hacker ngk bobol apk pinjol,36,7,negative,2,0.99002564,0.000493121,0.009481201,0.99002564
noooh,5,1,negative,2,0.9591316,0.035858154,0.0050102123,0.9591316
buka daftar buang buang anggar aja kerja ngapain coba perang engak,66,11,negative,2,0.9955771,0.00067450217,0.003748423,0.9955771
gw curiga lu bjorka yg asli om ded,34,8,negative,2,0.962011,0.0014065306,0.03658243,0.962011
ponakan joko wi jga kena tipu 300jt plaku penjara,49,9,negative,2,0.9951468,0.0006695422,0.004183601,0.9951468
kaya ga tau polusi prindavan aja tau rekam jejak polusi prindavan suka ngasal tangkap biar hebat nangkep bandar judol aja susah nangkep hacker yg hebat,151,25,negative,2,0.99249834,0.0053177853,0.0021839086,0.99249834
knapa hacker indonesia ga serang mossad israel bujang inam kacau negara,71,11,negative,2,0.9962674,0.00055090064,0.0031817753,0.9962674
biorka orang bal,16,3,negative,2,0.9317526,0.009088379,0.059158962,0.9317526
bjorka tangkap judol mudah baca ip nya aja males malesan ciduk nya eh lagu nyiduk hacker,88,16,negative,2,0.9977991,0.00068627414,0.001514635,0.9977991
beli alat lindungin data pribadi masyarakat beli main robot,59,9,negative,2,0.51368046,0.0011236549,0.48519588,0.51368046
trus nasib tuh anak gimane salah tangkap,40,7,negative,2,0.99680054,0.00045126225,0.0027482137,0.99680054
ngga tau gk prestasi butuh,26,5,negative,2,0.8456516,0.08441764,0.06993075,0.8456516
masak hacker hackerin wkwkkw,28,4,negative,2,0.9958598,0.00059530215,0.0035449024,0.9958598
wkwkw ijazah gimana ijazah isu nih bos,38,7,negative,2,0.99352324,0.0011638588,0.0053129224,0.99352324
hackers gak enak rumit kerja,28,5,negative,2,0.99797446,0.0012028774,0.00082268764,0.99797446
polisi baca komen2 ketawa gak,29,5,negative,2,0.99295217,0.0019585998,0.0050892285,0.99295217
tampa cepu polisi,17,3,negative,2,0.99133706,0.0008984089,0.0077645406,0.99133706
tangkap ajah,12,2,negative,2,0.9940627,0.0018525287,0.004084775,0.9940627
masuk polisi aja jual tanah jual prestasi maklum aja kalok dungu isi pandai nya akal an mafia negri,99,18,negative,2,0.99599516,0.002227545,0.0017773235,0.99599516
takut tau,9,2,negative,2,0.9966606,0.0010316645,0.0023077636,0.9966606
nangkep hacker nangkap maling motor aja gk dapet dapet,54,9,negative,2,0.99672,0.0004680141,0.002811949,0.99672
loe blg bjorka yg ditangkep polisi anak punk jgn ngejek polisi loe bg loe pikir polisi yg nangkep lawak hahaha tp stlh sy pikir loe bnr yg duga bjorka yg ditangkep polisi anak punk kwkwkw,187,35,negative,2,0.9719356,0.0049446044,0.02311984,0.9719356
polisi bunuh bohong penjara,27,4,negative,2,0.9971957,0.0007150112,0.0020892343,0.9971957
bjorka muncul lgi stlh bjorka punk tangkap bjorka muncul bocor bgn yg sansitif,78,13,negative,2,0.9472608,0.0016788132,0.05106039,0.9472608
polisi polisi,13,2,negative,2,0.9331847,0.014364772,0.05245053,0.9331847
bobrok sistem bobrok tegak sistem bobrok rakyat jijik banget ma negara pantes bulan2an bangsa bangsa kaya kuat ngakunya ngirim babu negara andai nuklir 38 biji ku jatohin tiap provinsi negara,191,30,negative,2,0.99751437,0.0014297694,0.0010559092,0.99751437
malumaluin negara aja institusi coklat,38,5,negative,2,0.99649256,0.00044027687,0.0030671393,0.99649256
kga harga polisi,16,3,negative,2,0.9922138,0.003311403,0.0044747517,0.9922138
polisi malu gak yaa,19,4,negative,2,0.9973463,0.0008473013,0.0018063784,0.9973463
polisi polisi polissii polisi,29,4,negative,2,0.86999696,0.0013106666,0.12869243,0.86999696
malu dengernya ah simpan hati aja aib,37,7,negative,2,0.9982697,0.00084052264,0.0008897327,0.9982697
hack akun jabat korup bang,26,5,negative,2,0.9972078,0.00046625262,0.0023259046,0.9972078
curiga kalo bjorka cewek,24,4,negative,2,0.9920849,0.0004920203,0.0074230134,0.9920849
jujur nanya yg ketawain,23,4,negative,2,0.97902054,0.014353709,0.006625752,0.97902054
anak autis hacker wait wait wait film the accountant film hackernya autis,73,12,negative,2,0.9908765,0.0024905524,0.00663288,0.9908765
buang buang angaran sih hhh,27,5,negative,2,0.9970891,0.001249642,0.001661353,0.9970891
hacker maling ayam dukun cabul aja salah tangkap ngimpi sok keren nangkep hacker hhuuaaaahahahahaha,99,14,negative,2,0.997959,0.0006841758,0.0013568184,0.997959
sih gk,6,2,negative,2,0.9785447,0.006234365,0.015220917,0.9785447
bubar,5,1,negative,2,0.9965372,0.0014560139,0.0020068143,0.9965372
judol noh tangkepin mah polisi pea,34,6,negative,2,0.99801886,0.00064169103,0.0013394878,0.99801886
gw udh ga percaya polisi,24,5,negative,2,0.9967309,0.0014581014,0.0018109386,0.9967309
iyh anjir gue ngeretas web pasang logo nama hacker gue njir,59,11,negative,2,0.98481256,0.00050278223,0.014684576,0.98481256
polizi german ajg benci bat bnyak busuk,39,7,negative,2,0.99747604,0.0012915556,0.001232424,0.99747604
ni siresta sih,14,3,negative,2,0.43586838,0.22278184,0.34134972,0.43586838
alangkah pintar anakanak indonesia wakil presiden oon dukung cenel tega jerumus negara indonesia,96,13,negative,2,0.99245137,0.00347591,0.0040727574,0.99245137
nangkep maling udahh sangka aja ogah ogahn lahhh sosoan nangkep orang ga tau bentuk kaya gimana ga tau orang lawakk emang acab,126,22,negative,2,0.99625957,0.0023433513,0.001397046,0.99625957
ga kalo gada polisi yg nonton nih podcast coba cari prestasi yg bener sesuai tupoksi nyomot orang kasi keluarga,111,19,negative,2,0.73565954,0.09263855,0.17170197,0.73565954
harun masikun aja dah orang ktp nya aja kaga nagkep apalgy biorka dunia ketawa kebon,84,15,negative,2,0.9945673,0.0028806916,0.0025519978,0.9945673
tuh kayak video bikin nagih video vibes hoki kayak main,55,10,negative,2,0.49204284,0.44602293,0.0619343,0.49204284
ble e bat dah,13,4,negative,2,0.99091595,0.00064432214,0.008439674,0.99091595
gatau malu bjorkanya aja apdet medsos,37,6,negative,2,0.99579877,0.0010721732,0.0031290406,0.99579877
tolol lebihhhhhhhhhhhhhh jelasssssss,36,3,negative,2,0.99787724,0.0008382774,0.0012845254,0.99787724
wkwkwkwk percaya,16,2,negative,2,0.70013666,0.22068071,0.07918266,0.70013666
polisi guna mentang2 seragam arogan nya bnyk suka nya pungli nyusahin rakyat iblis seragam yg model pungli nyusahin rakyat ngaku nya nangkep bjorka udah benci ehh mlah nipu rakyat nangkap bjorka yg perilaku polisi d bongkar bjorka bubar aja loh pada2,250,41,negative,2,0.9970956,0.0015960818,0.0013082965,0.9970956
polisi nangkap bisa ngawur aj,29,5,negative,2,0.99726546,0.00051194045,0.0022226665,0.99726546
bikin malu aja,14,3,negative,2,0.9982326,0.0007784065,0.0009889554,0.9982326
polisi konoha mah gaperlu rendahin emng udah rendah kualitas nya lg si termul listyo,84,14,negative,2,0.99621296,0.0015690088,0.0022180136,0.99621296
lemah bin,9,2,negative,2,0.99728274,0.0015817392,0.0011354951,0.99728274
wih keren topi putih nya hadir emg sih k0m1nf0 jahat topi putih indo yg senior atas bocor data org indo tp dicuekin,115,22,negative,2,0.9905811,0.0053906334,0.004028287,0.9905811
makan gaji buta kerja cari kambing hitam citra jabat gembel seragam,67,11,negative,2,0.9596434,0.0007079395,0.039648578,0.9596434
sungguh malu malu pelihara negara muka tembox toll loll kalah cerdas,68,11,negative,2,0.99753475,0.0015841196,0.0008810805,0.99753475
perintah bisa kerja gaji kerja gak sesuai,41,7,negative,2,0.9945621,0.0006135988,0.0048243036,0.9945621
keparat coklat,14,2,negative,2,0.9887139,0.0077027995,0.0035833113,0.9887139
software polri aja pake software yg kelas ecek ecek nangkep bjorka mimpi kali silah kalo intel wlw kerja dpn komputer tip mlm gk jebol software bjorka jgn mimpi deh,164,29,negative,2,0.8873569,0.03866477,0.07397834,0.8873569
ladusing konoha suruh kerja suruh nangkep per video porno sewa psk pinter,73,12,negative,2,0.9939774,0.0008129843,0.0052095167,0.9939774
polisi hargadirinya anjir,25,3,negative,2,0.9809536,0.013448423,0.005598016,0.9809536
halah klo giat aja foto2 sok nangkap hacker,43,8,negative,2,0.99771667,0.00069674297,0.0015866449,0.99771667
tpi napa yg tangkap diem aja ngak bela,38,8,negative,2,0.9965449,0.00080188754,0.002653167,0.9965449
takut teguh aprianto culik,26,4,negative,2,0.9218201,0.0009963169,0.0771836,0.9218201
polisi gk prestasi pintar nya bikin sensasi,43,7,negative,2,0.98166555,0.01615706,0.0021773623,0.98166555
